id,source_line,section,kind,source_text,code_locations,test_locations,criterion,implementation_linked,real_acceptance,evidence,acceptance_note
Q2F-L1367-S1,1367,2.9.3,sentence,"+r_{d,t}^{\mathrm{real}}",src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1368-S1,1368,2.9.3,sentence,"-n_{d,t}^{\mathrm{real}}",src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1369-S1,1369,2.9.3,sentence,"-c_{d,t}^{\mathrm{real}}",src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1370-S1,1370,2.9.3,sentence,\right]_+.,src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1371-S1,1371,2.9.3,sentence,},src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1372-S1,1372,2.9.3,sentence,\],src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1374-S1,1374,2.9.3,sentence,实际 SOC 更新为,src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1376-S1,1376,2.9.3,sentence,\[,src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1377-S1,1377,2.9.3,sentence,\boxed{,src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1378-S1,1378,2.9.3,sentence,"E_{d,t}^{\mathrm{real}}",src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1379-S1,1379,2.9.3,sentence,=,src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1380-S1,1380,2.9.3,sentence,"E_{d,t-1}^{\mathrm{real}}",src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1381-S1,1381,2.9.3,sentence,"+0.9c_{d,t}^{\mathrm{real}}",src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1382-S1,1382,2.9.3,sentence,"-\frac{r_{d,t}^{\mathrm{real}}}{0.9}.",src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1383-S1,1383,2.9.3,sentence,},src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1384-S1,1384,2.9.3,sentence,\],src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1386-S1,1386,2.9.3,sentence,由构造直接得到,src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1388-S1,1388,2.9.3,sentence,\[,src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1389-S1,1389,2.9.3,sentence,\boxed{,src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1390-S1,1390,2.9.3,sentence,"q_{d,t}^{\mathrm{real}}>0",src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1391-S1,1391,2.9.3,sentence,\Rightarrow,src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1392-S1,1392,2.9.3,sentence,"c_{d,t}^{\mathrm{real}}=0,",src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1393-S1,1393,2.9.3,sentence,},src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1394-S1,1394,2.9.3,sentence,\],src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1396-S1,1396,2.9.3,sentence,因此不会出现“负荷已经满足，却为了完成充电计划而触发 5 倍紧急购电”的现象。,src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1398-S1,1398,2.9.3,sentence,真实购电费用为,src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1400-S1,1400,2.9.3,sentence,\[,src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1401-S1,1401,2.9.3,sentence,\boxed{,src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1402-S1,1402,2.9.3,sentence,C_d^{\mathrm{real}},src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
Q2F-L1403-S1,1403,2.9.3,sentence,=,src\q2\rolling.py:296#dispatch_frame;src\q2\export_dispatch.py:47#emergency_events;src\q2\export_dispatch.py:226#export_result,src\q2\test_forecast_dispatch.py:268#test_complete_template_roundtrip_and_partial_rejection;src\q2\test_forecast_dispatch.py:258#test_cross_midnight_events_and_empty_events,export,True,True,processed/main/template_audit.json,仅完整334日通过物理/模板回读后导出result2；合成模板测试不代表正式结果
